adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,total_gross,year,theaters_opening,theaters_gross
"$8,921,400","$18,956,500",$3.5 million,5/23,Weinstein / Dimension,Thriller,Dark Skies,2/22,118,PG-13,"February 22, 2013",1 hrs. 37 min.,W/Dim.,"$17,418,667",2013,"2,313","2,313"
"$145,400","$18,932,900",$12 million,3/20,Paramount,Comedy / Drama,Nebraska,11/15,119,R,"November 15, 2013",1 hrs. 50 min.,Par.,"$17,654,912",2013,4,968
"$256,900","$18,212,300",,1/16,Fox Searchlight,Comedy,Enough Said,9/18,120,PG-13,"September 18, 2013",1 hrs. 33 min.,FoxS,"$17,550,872",2013,4,835
"$7,407,600","$17,795,300",$12 million,10/3,Open Road Films,Drama,Jobs,8/16,121,PG-13,"August 16, 2013",2 hrs. 2 min.,ORF,"$16,131,410",2013,"2,381","2,381"
"$426,200","$17,757,200",,10/31,Weinstein Company,Drama,Fruitvale Station,7/12,122,R,"July 12, 2013",1 hrs. 30 min.,Wein.,"$16,101,339",2013,7,"1,086"
"$8,124,700","$17,585,100",$25 million,1/16,Fox,Thriller,The Counselor,10/25,123,R,"October 25, 2013",1 hrs. 57 min.,Fox,"$16,973,715",2013,"3,044","3,044"
"$8,419,400","$16,531,700",$5 million,4/4,CBS Films,Horror,The Last Exorcism Part II,3/1,124,PG-13,"March 1, 2013",1 hrs. 28 min.,CBS,"$15,179,302",2013,"2,700","2,700"
"$1,114,900","$15,873,400",,12/26,Universal,Comedy,About Time,11/1,125,R,"November 1, 2013",2 hrs. 3 min.,Uni.,"$15,322,921",2013,175,"1,280"
"$286,500","$14,997,000",$5 million,6/11,A24,Crime Drama,Spring Breakers,3/15,126,R,"March 15, 2013",1 hrs. 34 min.,A24,"$14,124,284",2013,3,"1,379"
"$420,000","$14,211,500",,3/13,CBS Films,Comedy / Drama,Inside Llewyn Davis,12/6,127,R,"December 6, 2013",1 hrs. 45 min.,CBS,"$13,235,319",2013,4,729
"$6,843,100","$13,127,900",$45 million,2/28,Lionsgate,Action,The Last Stand,1/18,128,R,"January 18, 2013",1 hrs. 47 min.,LGF,"$12,050,299",2013,"2,913","2,913"
"$5,823,200","$11,860,500",,4/18,FilmDistrict,Thriller,Dead Man Down,3/8,129,R,"March 8, 2013",1 hrs. 50 min.,FD,"$10,895,295",2013,"2,188","2,188"
"$5,407,800","$11,750,600",$22 million,2/6,Relativity,Thriller,Out of the Furnace,12/4,130,R,"December 4, 2013",1 hrs. 46 min.,Rela.,"$11,330,849",2013,"2,101","2,101"
"$4,969,200","$11,584,800",$18 million,10/3,Warner Bros.,Thriller,Getaway (2013),8/30,131,PG-13,"August 30, 2013",1 hrs. 34 min.,WB,"$10,501,938",2013,"2,130","2,135"
"$4,954,900","$10,338,400",,3/14,Warner Bros.,Action Thriller,Bullet to the Head,2/1,132,R,"February 1, 2013",1 hrs. 31 min.,WB,"$9,489,829",2013,"2,404","2,404"
"$5,235,600","$9,631,000",$6 million,3/14,Relativity,Comedy,Movie 43,1/25,133,R,"January 25, 2013",1 hrs. 37 min.,Rela.,"$8,840,453",2013,"2,023","2,023"
"$5,078,800","$9,576,200",$20 million,10/20,Sony / Screen Gems,Drama,Battle of the Year,9/20,134,PG-13,"September 20, 2013",1 hrs. 49 min.,SGem,"$8,888,355",2013,"2,008","2,008"
"$4,760,100","$9,472,700",$15 million,6/13,Lionsgate,Comedy,Tyler Perry Presents Peeples,5/10,135,PG-13,"May 10, 2013",1 hrs. 35 min.,LGF,"$9,177,065",2013,"2,041","2,041"
"$87,300","$8,927,300",,3/27,Weinstein Company,Drama,Mandela: Long Walk to Freedom,11/29,136,PG-13,"November 29, 2013",2 hrs. 19 min.,Wein.,"$8,323,085",2013,4,"1,010"
"$254,900","$8,591,000",,11/7,Sony Classics,Drama,Before Midnight,5/24,137,R,"May 24, 2013",1 hrs. 48 min.,SPC,"$8,114,627",2013,5,897
"$3,546,500","$8,435,900",,1/12,Yash Raj,Foreign / Action,Dhoom 3,12/20,138,Unrated,"December 20, 2013",2 hrs. 52 min.,Yash,"$8,031,955",2013,239,239
"$3,975,000","$8,295,900",,11/14,Open Road Films,Action,Machete Kills,10/11,139,R,"October 11, 2013",1 hrs. 47 min.,ORF,"$8,008,161",2013,"2,538","2,538"
,"$8,268,500",,-,National Geographic Entertainment,Documentary,Jerusalem,9/13,140,Unrated,"September 13, 2013",0 hrs. 45 min.,NGE,"$8,020,721",2013,,33
"$3,892,900","$8,146,100",$35 million,10/3,Relativity,Thriller,Paranoia,8/16,141,PG-13,"August 16, 2013",1 hrs. 55 min.,Rela.,"$7,385,015",2013,"2,459","2,459"
"$8,400","$7,818,100",,-,IMAX,Documentary,Journey to the South Pacific,11/27,142,G,"November 27, 2013",0 hrs. 40 min.,Imax,"$7,626,105",2013,1,19
"$217,800","$7,541,700",,12/12,A24,Comedy / Drama,The Spectacular Now,8/2,143,R,"August 2, 2013",1 hrs. 35 min.,A24,"$6,854,611",2013,4,770
"$3,801,400","$7,271,800",$17.5 million,1/16,Fox Searchlight,Musical,Black Nativity,11/27,144,PG,"November 27, 2013",1 hrs. 32 min.,FoxS,"$7,018,189",2013,"1,516","1,525"
"$146,300","$7,263,200",,10/24,Weinstein Company,Foreign / Action,The Grandmaster,8/23,145,PG-13,"August 23, 2013",2 hrs. 10 min.,Wein.,"$6,594,959",2013,7,804
"$2,079,700","$6,629,700",$5 million,1/16,Open Road Films,Documentary,Believe,12/25,146,PG,"December 25, 2013",1 hrs. 31 min.,ORF,"$6,206,566",2013,"1,037","1,037"
"$96,900","$6,508,000",,2/27,Roadside Attractions,Drama,All Is Lost,10/18,147,PG-13,"October 18, 2013",1 hrs. 40 min.,RAtt.,"$6,263,670",2013,6,483
"$2,719,600","$6,344,500",,9/26,Focus Features,Thriller,Closed Circuit,8/28,148,R,"August 28, 2013",1 hrs. 36 min.,Focus,"$5,750,401",2013,870,870
"$221,300","$6,199,900",,9/12,A24,Crime,The Bling Ring,6/14,149,R,"June 14, 2013",1 hrs. 30 min.,A24,"$5,845,732",2013,5,650
"$3,413,700","$6,140,400",,10/17,Warner Bros.,Fantasy,The Wizard of Oz (3D/IMAX),9/20,150,G,"September 20, 2013",1 hrs. 41 min.,WB,"$5,633,202Domestic Lifetime Gross: $22,342,633",2013,318,318
"$2,555,800","$6,052,900",,11/21,Lionsgate,Romantic Comedy,Pulling Strings,10/4,151,PG,"October 4, 2013",1 hrs. 52 min.,LGF,"$5,842,961",2013,387,438
"$2,449,900","$5,855,700",,10/3,UTV Communications,Action Comedy,Chennai Express,8/8,152,Unrated,"August 8, 2013",2 hrs. 21 min.,UTV,"$5,307,960",2013,196,196
"$56,400","$5,429,600",,6/19,Radius-TWC,Documentary,20 Feet from Stardom,6/14,153,PG-13,"June 14, 2013",1 hrs. 30 min.,RTWC,"$4,946,445",2013,3,147
"$136,000","$5,303,600",,8/1,Sony Classics,Thriller,The Company You Keep,4/5,154,R,"April 5, 2013",2 hrs. 5 min.,SPC,"$5,133,027",2013,5,807
"$177,500","$4,660,100",,10/10,Roadside Attractions,Comedy / Drama,Much Ado About Nothing (2013),6/7,155,PG-13,"June 7, 2013",1 hrs. 47 min.,RAtt.,"$4,328,849",2013,5,222
"$141,800","$4,254,100",,9/12,IFC,Comedy / Drama,Frances Ha,5/17,156,R,"May 17, 2013",1 hrs. 26 min.,IFC,"$4,069,826",2013,4,233
"$1,619,200","$3,960,500",,7/21,Eros,Foreign,Yeh Jawaani Hai Deewani,5/31,157,Unrated,"May 31, 2013",2 hrs. 5 min.,Eros,"$3,827,466",2013,161,161
"$1,742,600","$3,852,400",$1.5 million,8/15,CBS Films,Comedy,The To-Do List,7/26,158,R,"July 26, 2013",1 hrs. 40 min.,CBS,"$3,491,669",2013,591,591
"$1,104,800","$3,610,900",,6/13,Roadside Attractions,War Drama,Emperor,3/8,159,PG-13,"March 8, 2013",1 hrs. 38 min.,RAtt.,"$3,346,265",2013,260,311
"$1,619,300","$3,606,000",,3/7,Lionsgate,Action Comedy,Stand Up Guys,2/1,160,R,"February 1, 2013",1 hrs. 33 min.,LGF,"$3,310,031",2013,659,670
"$1,739,400","$3,542,800",$18 million,10/27,Picturehouse (II),Drama,Metallica Through the Never,9/27,161,R,"September 27, 2013",1 hrs. 33 min.,PH,"$3,419,967",2013,305,589
"$1,733,500","$3,372,000",$28 million,12/5,Buena Vista,Drama,The Fifth Estate,10/18,162,R,"October 18, 2013",2 hrs. 4 min.,BV,"$3,255,008",2013,"1,769","1,769"
"$2,141,500","$3,288,800",,2/21,Paramount,Action Drama,Top Gun 3D,2/8,163,PG,"February 8, 2013",1 hrs. 50 min.,Par.,"$3,018,873Domestic Lifetime Gross: $179,800,601",2013,300,300
"$77,800","$3,237,800",,12/5,Roadside Attractions,Comedy,In a World,8/9,164,R,"August 9, 2013",,RAtt.,"$2,963,902",2013,3,144
"$24,300","$3,058,800",,4/20,Janus Films,Foreign,The Great Beauty,11/15,165,Unrated,"November 15, 2013",2 hrs. 22 min.,Jan.,"$2,852,400",2013,1,77
"$1,633,500","$2,953,200",,6/13,Samuel Goldwyn,Sports Drama,Home Run,4/19,166,PG-13,"April 19, 2013",1 hrs. 53 min.,Gold.,"$2,861,020",2013,381,381
"$1,526,000","$2,942,200",$2 million,5/30,Lionsgate,Drama,Filly Brown,4/19,167,R,"April 19, 2013",1 hrs. 41 min.,LGF,"$2,850,357",2013,188,259
"$1,501,200","$2,837,300",,12/12,Eros,Foreign,Ram-Leela,11/15,168,Unrated,"November 15, 2013",,Eros,"$2,738,863",2013,204,204
"$1,034,000","$2,597,300",,12/5,Roadside Attractions,Music Drama,Grace Unplugged,10/4,169,PG,"October 4, 2013",1 hrs. 42 min.,RAtt.,"$2,507,201",2013,511,511
"$67,100","$2,589,000",,6/20,Sony Classics,Documentary,The Gatekeepers,2/1,170,PG-13,"February 1, 2013",,SPC,"$2,415,727",2013,3,131
"$41,800","$2,538,100",,7/25,Weinstein Company,Comedy / Drama,The Sapphires,3/22,171,PG-13,"March 22, 2013",1 hrs. 38 min.,Wein.,"$2,450,867",2013,4,126
"$78,200","$2,480,900",,6/20,Sony Classics,Foreign,No (2013),2/15,172,R,"February 15, 2013",1 hrs. 58 min.,SPC,"$2,343,664",2013,4,99
"$1,006,700","$2,473,500",,11/26,High Top Releasing,Drama,I'm In Love With a Church Girl,10/18,173,PG,"October 18, 2013",1 hrs. 58 min.,HTR,"$2,387,730",2013,457,458
"$79,500","$2,441,200",,8/8,Fox Searchlight,Drama,The East,5/31,174,PG-13,"May 31, 2013",1 hrs. 56 min.,FoxS,"$2,301,839",2013,4,195
"$135,400","$2,403,800",$20 million,6/6,Fox Searchlight,Crime Thriller,Trance,4/5,175,R,"April 5, 2013",1 hrs. 41 min.,FoxS,"$2,328,743",2013,4,443
"$71,000","$2,379,600",,9/26,Samuel Goldwyn,Foreign,Renoir,3/29,176,R,"March 29, 2013",1 hrs. 51 min.,Gold.,"$2,293,798",2013,6,86
"$44,900","$2,347,200",,1/2,Sony Classics,Romantic Comedy,Austenland,8/16,177,PG-13,"August 16, 2013",1 hrs. 37 min.,SPC,"$2,159,041",2013,4,274
"$71,100","$2,340,900",,1/2,EchoLight Studios,Drama,The Christmas Candle,11/15,178,PG,"November 15, 2013",1 hrs. 40 min.,ELS,"$2,258,620",2013,5,392
"$404,800","$2,333,900",,3/21,Shorts International,Unknown,2013 Oscar Nominated Short Films,2/1,179,Unrated,"February 1, 2013",,Shrts.,"$2,142,342",2013,105,266
"$103,900","$2,289,600",,3/13,IFC,Foreign,Blue Is the Warmest Color,10/25,180,NC-17,"October 25, 2013",2 hrs. 59 min.,IFC,"$2,199,787",2013,4,142
"$83,800","$2,284,900",,10/24,Magnolia,Documentary,Blackfish,7/19,181,PG-13,"July 19, 2013",1 hrs. 23 min.,Magn.,"$2,073,582",2013,5,99
"$917,200","$2,273,000",$30 million,1/2,FilmDistrict,Thriller,Oldboy (2013),11/27,182,R,"November 27, 2013",2 hrs. 0 min.,FD,"$2,193,658",2013,583,583
"$1,087,300","$2,270,300",,12/5,Eros,Foreign / Action,Krrish 3,11/1,183,Unrated,"November 1, 2013",2 hrs. 30 min.,Eros,"$2,191,534",2013,208,208
"$142,200","$2,256,600",,3/9,Purdie Distribution,Thriller,The Saratov Approach,10/9,184,PG-13,"October 9, 2013",1 hrs. 41 min.,Purd.,"$2,146,999",2013,23,84
"$90,800","$2,035,700",,8/1,Millennium Ent.,Thriller,The Iceman (2013),5/3,185,R,"May 3, 2013",1 hrs. 45 min.,MNE,"$1,969,193",2013,4,258
"$61,100","$1,906,800",,10/3,Sony Classics,Foreign,Fill the Void,5/24,186,PG,"May 24, 2013",1 hrs. 30 min.,SPC,"$1,775,316",2013,3,64
"$28,300","$1,894,200",,10/3,Cohen Media Group,Foreign,The Attack,6/21,187,R,"June 21, 2013",1 hrs. 42 min.,Cohen,"$1,720,325",2013,3,55
"$26,600","$1,874,800",,10/3,Weinstein Company,Comedy / Drama,Unfinished Song,6/21,188,PG-13,"June 21, 2013",1 hrs. 33 min.,Wein.,"$1,702,668",2013,2,91
"$174,900","$1,843,800",$12 million,5/9,Fox Searchlight,Horror Thriller,Stoker,3/1,189,R,"March 1, 2013",,FoxS,"$1,714,221",2013,7,275
"$88,900","$1,830,700",,3/20,Gathr Films,Documentary,Girl Rising,3/7,190,PG-13,"March 7, 2013",1 hrs. 41 min.,Gathr,"$1,727,259",2013,34,170
"$714,000","$1,805,800",,8/22,Reliance Big Pictures,Foreign,Bhaag Milkha Bhaag,7/12,191,Unrated,"July 12, 2013",2 hrs. 20 min.,Relbig.,"$1,636,731",2013,140,140
"$963,900","$1,721,200",,2/28,UTV Communications,Foreign / Action,Race 2,1/25,192,Unrated,"January 25, 2013",2 hrs. 30 min.,UTV,"$1,579,940",2013,153,153
"$37,900","$1,706,300",,10/3,Sony Classics,Romantic Comedy,Love is All You Need,5/3,193,R,"May 3, 2013",1 hrs. 56 min.,SPC,"$1,631,709",2013,4,101
"$512,100","$1,686,900",,4/11,Arenas Entertainment,Drama,Bless Me Ultima,2/22,194,PG-13,"February 22, 2013",1 hrs. 46 min.,Aren,"$1,553,826",2013,263,263
"$27,900","$1,668,800",,10/10,Roadside Attractions,Documentary,Stories We Tell,5/10,195,PG-13,"May 10, 2013",1 hrs. 48 min.,RAtt.,"$1,600,145",2013,2,70
"$22,900","$1,579,300",,8/8,Weinstein Company,Foreign,Kon-Tiki,4/26,196,PG-13,"April 26, 2013",1 hrs. 41 min.,Wein.,"$1,517,410",2013,2,75
"$766,200","$1,521,000",,9/12,Roadside Attractions,Comedy,Girl Most Likely,7/19,197,PG-13,"July 19, 2013",1 hrs. 43 min.,RAtt.,"$1,378,591",2013,351,351
"$100,500","$1,508,700",,11/7,Sony Classics,Foreign,I'm So Excited,6/28,198,R,"June 28, 2013",1 hrs. 42 min.,SPC,"$1,368,119",2013,5,99
"$128,000","$1,483,200",,5/23,LD Entertainment,Drama,Disconnect,4/12,199,R,"April 12, 2013",1 hrs. 55 min.,LD,"$1,436,900",2013,15,180
"$728,100","$1,462,000",,10/10,High Top Releasing,Drama,The Ultimate Life,9/6,200,PG,"September 6, 2013",1 hrs. 45 min.,HTR,"$1,327,149",2013,412,412
"$30,300","$1,443,500",,4/17,Sony Classics,Foreign,The Past,12/20,201,PG-13,"December 20, 2013",2 hrs. 10 min.,SPC,"$1,331,747",2013,3,77
"$45,500","$1,408,700",,1/30,Sony Classics,Foreign,Wadjda (U.S. only),9/13,202,PG,"September 13, 2013",1 hrs. 38 min.,SPC,"$1,347,747",2013,3,87
"$60,900","$1,391,700",,7/25,CBS Films,Comedy,The Kings of Summer,5/31,203,R,"May 31, 2013",1 hrs. 33 min.,CBS,"$1,315,590",2013,4,65
"$33,100","$1,338,500",,5/15,Sony Classics,Drama,The Invisible Woman,12/25,204,R,"December 25, 2013",1 hrs. 51 min.,SPC,"$1,234,254",2013,3,153
"$155,400","$1,249,300",,2/27,Radius-TWC,Documentary,Inequality for All,9/27,205,PG,"September 27, 2013",1 hrs. 25 min.,RTWC,"$1,205,273",2013,28,103
"$20,600","$1,247,300",,10/17,Samuel Goldwyn,Drama,Still Mine,5/3,206,PG-13,"May 3, 2013",1 hrs. 42 min.,Gold.,"$1,159,336",2013,4,41
"$569,500","$1,222,200",,4/28,UTV Communications,Foreign,Kai Po Che,2/22,207,Unrated,"February 22, 2013",2 hrs. 0 min.,UTV,"$1,122,527",2013,110,110
"$538,800","$1,204,400",,12/5,Relativity,Romance,Romeo and Juliet (2013),10/11,208,PG-13,"October 11, 2013",1 hrs. 42 min.,Rela.,"$1,162,635",2013,461,461
"$663,700","$1,203,400",$1.5 million,5/26,Anchor Bay Films,Horror,The Lords of Salem,4/19,209,R,"April 19, 2013",1 hrs. 40 min.,Anch.,"$1,165,882",2013,354,354
"$592,000","$1,153,900",,10/31,Roadside Attractions,Comedy / Drama,Thanks for Sharing,9/20,210,R,"September 20, 2013",1 hrs. 50 min.,RAtt.,"$1,065,881",2013,269,269
"$553,400","$1,127,100",,3/17,RCR Distribution,Thriller,Phantom (2013),3/1,211,R,"March 1, 2013",1 hrs. 37 min.,RCR,"$1,034,589",2013,"1,118","1,118"
"$22,200","$1,107,100",,8/1,Millennium Ent.,Drama,What Maisie Knew,5/3,212,R,"May 3, 2013",1 hrs. 39 min.,MNE,"$1,066,471",2013,1,122
"$62,000","$1,100,500",,2/20,Cinedigm Entertainment,Drama,Short Term 12,8/23,213,R,"August 23, 2013",1 hrs. 36 min.,Cdgm.,"$1,013,100",2013,4,75
"$55,400","$1,072,300",,2/27,Sony Classics,Drama,Kill Your Darlings,10/16,214,R,"October 16, 2013",1 hrs. 44 min.,SPC,"$1,030,064",2013,4,78
"$46,700","$1,057,600",,6/6,A24,Drama,Ginger & Rosa,3/15,215,PG-13,"March 15, 2013",1 hrs. 30 min.,A24,"$1,012,973",2013,3,99
"$62,700","$1,044,800",,6/20,GKIDS,Animation,From Up on Poppy Hill,3/15,216,PG,"March 15, 2013",1 hrs. 31 min.,GK,"$1,002,895",2013,2,49
"$34,300","$1,032,000",,7/4,Music Box Films,Foreign,Lore,2/8,217,Unrated,"February 8, 2013",1 hrs. 49 min.,MBox,"$970,325",2013,6,54
"$427,600","$956,600",,7/18,Eros,Foreign,Raanjhana,6/21,218,Unrated,"June 21, 2013",2 hrs. 20 min.,Eros,"$903,232",2013,102,102
"$138,800","$922,200",$7 million,7/3,Seatzy/IMA,Adventure,Alone Yet Not Alone,9/27,219,PG-13,"September 27, 2013",1 hrs. 43 min.,S/IMA,"$887,851",2013,11,103
"$270,300","$897,400",,12/15,The Vladar Company,Documentary,Generation Iron,9/20,220,PG-13,"September 20, 2013",1 hrs. 46 min.,TVC,"$849,521",2013,53,84
"$346,400","$859,700",,9/5,Radius-TWC,Drama,Only God Forgives,7/19,221,R,"July 19, 2013",1 hrs. 29 min.,RTWC,"$779,188",2013,78,81
"$454,700","$814,800",,9/29,UTV Communications,Foreign,Satyagraha,8/30,222,Unrated,"August 30, 2013",2 hrs. 32 min.,UTV,"$738,525",2013,83,83
"$32,300","$774,400",,11/7,Zeitgeist,Foreign,Hannah Arendt,5/29,223,Unrated,"May 29, 2013",1 hrs. 52 min.,Zeit.,"$717,205",2013,1,21
"$24,100","$760,500",,7/18,First Run,Documentary,56 Up,1/4,224,Unrated,"January 4, 2013",2 hrs. 24 min.,FRun,"$701,278",2013,1,33
,"$724,700",,-,CJ Entertainment,Foreign / Action,The Berlin File,2/15,225,Unrated,"February 15, 2013",2 hrs. 0 min.,CJ,"$665,210",2013,,
"$15,300","$722,900",,3/13,Magnolia,Documentary,Muscle Shoals,9/27,226,PG,"September 27, 2013",1 hrs. 51 min.,Magn.,"$696,241",2013,1,56
"$378,100","$704,300",,10/17,Reliance Big Pictures,Foreign,Besharam,10/2,227,Unrated,"October 2, 2013",2 hrs. 25 min.,Relbig.,"$679,866",2013,217,217
"$321,400","$677,100",,11/7,Exclusive Media,Drama,Parkland,10/4,228,PG-13,"October 4, 2013",1 hrs. 33 min.,EXCL,"$653,651",2013,257,257
"$47,500","$676,100",,10/3,Magnolia,Foreign,The Hunt,7/12,229,R,"July 12, 2013",1 hrs. 51 min.,Magn.,"$613,308",2013,4,47
,"$644,400",,-,Future Educational Films,Documentary,Walking the Camino: Six Ways to Santiago,9/6,230,Unrated,"September 6, 2013",1 hrs. 24 min.,FEF,"$612,717",2013,,11
"$347,500","$641,900",,7/18,Eros,Foreign,Lootera,7/3,231,Unrated,"July 3, 2013",2 hrs. 16 min.,Eros,"$581,813",2013,100,100
"$95,900","$634,300",,10/17,Weinstein Company,Documentary,Salinger,9/6,232,PG-13,"September 6, 2013",2 hrs. 0 min.,Wein.,"$583,633",2013,4,138
"$30,300","$614,400",,3/6,Cinema Guild,Foreign,Museum Hours,6/28,233,Unrated,"June 28, 2013",1 hrs. 47 min.,CGld,"$561,457",2013,2,19
"$120,300","$606,900",,7/11,Magnolia,Romance,To The Wonder,4/12,234,R,"April 12, 2013",1 hrs. 53 min.,Magn.,"$587,615",2013,17,60
"$156,400","$587,900",,5/16,Methinx Entertainment,Family Adventure,The Lost Medallion,3/1,235,PG,"March 1, 2013",1 hrs. 37 min.,MTE,"$549,632",2013,68,68
"$31,900","$570,800",,6/13,IFC,Thriller,The Reluctant Fundamentalist,4/26,236,R,"April 26, 2013",2 hrs. 8 min.,IFC,"$552,959",2013,3,58
"$40,900","$538,200",,7/25,Entertainment One,Documentary,Scatter My Ashes at Bergdorf's,5/3,237,PG-13,"May 3, 2013",1 hrs. 33 min.,EOne,"$518,342",2013,4,38
"$30,300","$535,300",,3/20,Drafthouse,Documentary,Act of Killing,7/19,238,Unrated,"July 19, 2013",1 hrs. 55 min.,Drft.,"$486,919",2013,1,29
"$165,500","$534,400",,10/24,Pan Media & Entertainment,Foreign,The Face Reader,10/4,239,Unrated,"October 4, 2013",2 hrs. 22 min.,PM&E,"$515,876",2013,19,19
"$263,400","$512,400",,10/31,Lionsgate,Drama,The Inevitable Defeat of Mister and Pete,10/11,240,R,"October 11, 2013",1 hrs. 48 min.,LGF,"$494,608",2013,147,147
,"$511,500",,-,Warner Bros.,Animation,The Polar Express (2013 re-issue),11/9,241,G,"November 9, 2013",1 hrs. 40 min.,WB,"$493,776Domestic Lifetime Gross: $186,493,472",2013,,
"$141,600","$484,700",,4/18,Well Go USA,Foreign,New World (2013),3/22,242,Unrated,"March 22, 2013",2 hrs. 14 min.,WGUSA,"$457,806",2013,24,24
"$29,600","$458,400",,6/27,erbp Film,Drama,Upstream Color,4/5,243,Unrated,"April 5, 2013",1 hrs. 36 min.,erbp,"$444,098",2013,1,43
"$68,500","$458,300",,1/2,Variance Films,Documentary,Sound City,2/1,244,Unrated,"February 1, 2013",1 hrs. 48 min.,Vari.,"$422,853",2013,16,50
"$246,300","$454,800",,10/10,Eros,Foreign,Grand Masti,9/13,245,Unrated,"September 13, 2013",2 hrs. 17 min.,Eros,"$413,903",2013,64,64
"$40,700","$452,800",,10/3,Magnolia,Foreign,A Hijacking,6/21,246,R,"June 21, 2013",1 hrs. 39 min.,Magn.,"$414,437",2013,7,32
"$287,100","$446,600",,10/10,Eros,Foreign,Phata Poster Nikla Hero,9/20,247,Unrated,"September 20, 2013",2 hrs. 26 min.,Eros,"$410,526",2013,94,94
"$29,100","$436,500",,10/3,IFC,Western,Ain't Them Bodies Saints,8/16,248,R,"August 16, 2013",1 hrs. 30 min.,IFC,"$396,519",2013,3,44
"$65,600","$407,800",,8/8,IFC,Documentary,Dirty Wars,6/7,249,Unrated,"June 7, 2013",1 hrs. 30 min.,IFC,"$384,473",2013,4,31
"$32,500","$402,300",,6/13,Cohen Media Group,Foreign,In the House,4/19,250,R,"April 19, 2013",1 hrs. 45 min.,Cohen,"$389,757",2013,3,36
"$30,000","$400,100",,2/20,Sony Classics,Documentary,The Armstrong Lie,11/8,251,R,"November 8, 2013",2 hrs. 2 min.,SPC,"$383,294",2013,5,77
